DEPARTMENT_ID,NUM_POSTE,NOM_USUEL,LAT,LON,AAAAMMJJHH,RR1,T
92,92073001,SURESNES,48.870667,2.234667,2023011100,0.0,12.8
92,92073001,SURESNES,48.870667,2.234667,2023011101,0.0,12.6
92,92073001,SURESNES,48.870667,2.234667,2023011102,0.0,12.5
92,92073001,SURESNES,48.870667,2.234667,2023011103,0.2,12.8
92,92073001,SURESNES,48.870667,2.234667,2023011104,0.6,12.6
92,92073001,SURESNES,48.870667,2.234667,2023011105,1.0,12.6
92,92073001,SURESNES,48.870667,2.234667,2023011106,0.8,11.1
92,92073001,SURESNES,48.870667,2.234667,2023011107,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023011108,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023011109,0.0,10.6
92,92073001,SURESNES,48.870667,2.234667,2023011110,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023011111,0.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023011112,0.0,11.9
92,92073001,SURESNES,48.870667,2.234667,2023011113,0.0,12.0
92,92073001,SURESNES,48.870667,2.234667,2023011114,0.0,11.9
92,92073001,SURESNES,48.870667,2.234667,2023011115,0.0,11.8
92,92073001,SURESNES,48.870667,2.234667,2023011116,0.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023011117,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023011118,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023011119,0.0,10.4
92,92073001,SURESNES,48.870667,2.234667,2023011120,0.0,10.3
92,92073001,SURESNES,48.870667,2.234667,2023011121,0.0,9.9
92,92073001,SURESNES,48.870667,2.234667,2023011122,0.0,9.9
92,92073001,SURESNES,48.870667,2.234667,2023011123,0.0,9.8
92,92073001,SURESNES,48.870667,2.234667,2023011200,0.0,10.0
92,92073001,SURESNES,48.870667,2.234667,2023011201,0.0,10.0
92,92073001,SURESNES,48.870667,2.234667,2023011202,0.0,10.0
92,92073001,SURESNES,48.870667,2.234667,2023011203,0.0,10.3
92,92073001,SURESNES,48.870667,2.234667,2023011204,0.0,10.3
92,92073001,SURESNES,48.870667,2.234667,2023011205,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023011206,0.0,10.9
92,92073001,SURESNES,48.870667,2.234667,2023011207,0.0,11.1
92,92073001,SURESNES,48.870667,2.234667,2023011208,0.0,10.9
92,92073001,SURESNES,48.870667,2.234667,2023011209,0.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023011210,0.0,11.1
92,92073001,SURESNES,48.870667,2.234667,2023011211,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023011212,0.0,12.1
92,92073001,SURESNES,48.870667,2.234667,2023011213,0.0,12.3
92,92073001,SURESNES,48.870667,2.234667,2023011214,0.0,12.1
92,92073001,SURESNES,48.870667,2.234667,2023011215,0.0,12.2
92,92073001,SURESNES,48.870667,2.234667,2023011216,0.0,12.1
92,92073001,SURESNES,48.870667,2.234667,2023011217,0.0,11.8
92,92073001,SURESNES,48.870667,2.234667,2023011218,0.0,11.6
92,92073001,SURESNES,48.870667,2.234667,2023011219,0.0,12.0
92,92073001,SURESNES,48.870667,2.234667,2023011220,0.0,12.1
92,92073001,SURESNES,48.870667,2.234667,2023011221,0.0,12.1
92,92073001,SURESNES,48.870667,2.234667,2023011222,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023011223,0.0,11.5
92,92073001,SURESNES,48.870667,2.234667,2023011300,1.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023011301,0.2,10.7
92,92073001,SURESNES,48.870667,2.234667,2023011302,0.2,10.4
92,92073001,SURESNES,48.870667,2.234667,2023011303,0.0,10.3
92,92073001,SURESNES,48.870667,2.234667,2023011304,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023011305,0.0,10.1
92,92073001,SURESNES,48.870667,2.234667,2023011306,0.0,9.5
92,92073001,SURESNES,48.870667,2.234667,2023011307,0.0,9.2
92,92073001,SURESNES,48.870667,2.234667,2023011308,0.0,9.0
92,92073001,SURESNES,48.870667,2.234667,2023011309,0.0,9.5
92,92073001,SURESNES,48.870667,2.234667,2023011310,0.0,10.2
92,92073001,SURESNES,48.870667,2.234667,2023011311,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023011312,0.0,11.0
92,92073001,SURESNES,48.870667,2.234667,2023011313,0.0,11.6
92,92073001,SURESNES,48.870667,2.234667,2023011314,0.0,11.5
92,92073001,SURESNES,48.870667,2.234667,2023011315,0.0,11.1
92,92073001,SURESNES,48.870667,2.234667,2023011316,0.0,10.0
92,92073001,SURESNES,48.870667,2.234667,2023011317,0.0,9.5
92,92073001,SURESNES,48.870667,2.234667,2023011318,0.0,9.2
92,92073001,SURESNES,48.870667,2.234667,2023011319,0.0,8.8
92,92073001,SURESNES,48.870667,2.234667,2023011320,0.0,8.8
92,92073001,SURESNES,48.870667,2.234667,2023011321,0.0,8.8
92,92073001,SURESNES,48.870667,2.234667,2023011322,0.0,8.4
92,92073001,SURESNES,48.870667,2.234667,2023011323,0.0,8.5
92,92073001,SURESNES,48.870667,2.234667,2023011400,0.0,8.5
92,92073001,SURESNES,48.870667,2.234667,2023011401,0.0,8.2
92,92073001,SURESNES,48.870667,2.234667,2023011402,0.2,9.0
92,92073001,SURESNES,48.870667,2.234667,2023011403,0.0,9.9
92,92073001,SURESNES,48.870667,2.234667,2023011404,0.0,10.1
92,92073001,SURESNES,48.870667,2.234667,2023011405,0.0,10.4
92,92073001,SURESNES,48.870667,2.234667,2023011406,0.0,10.4
92,92073001,SURESNES,48.870667,2.234667,2023011407,0.0,10.2
92,92073001,SURESNES,48.870667,2.234667,2023011408,0.0,10.2
92,92073001,SURESNES,48.870667,2.234667,2023011409,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023011410,0.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023011411,0.0,11.4
92,92073001,SURESNES,48.870667,2.234667,2023011412,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023011413,0.0,12.3
92,92073001,SURESNES,48.870667,2.234667,2023011414,0.4,12.0
92,92073001,SURESNES,48.870667,2.234667,2023011415,0.6,12.3
92,92073001,SURESNES,48.870667,2.234667,2023011416,0.2,12.5
92,92073001,SURESNES,48.870667,2.234667,2023011417,0.2,12.7
92,92073001,SURESNES,48.870667,2.234667,2023011418,0.0,13.1
92,92073001,SURESNES,48.870667,2.234667,2023011419,3.4,11.1
92,92073001,SURESNES,48.870667,2.234667,2023011420,1.7,10.7
92,92073001,SURESNES,48.870667,2.234667,2023011421,1.8,10.0
92,92073001,SURESNES,48.870667,2.234667,2023011422,3.6,8.7
92,92073001,SURESNES,48.870667,2.234667,2023011423,2.0,8.1
92,92073001,SURESNES,48.870667,2.234667,2023011500,0.2,8.0
92,92073001,SURESNES,48.870667,2.234667,2023011501,0.2,8.0
92,92073001,SURESNES,48.870667,2.234667,2023011502,0.0,7.8
92,92073001,SURESNES,48.870667,2.234667,2023011503,0.2,7.7
92,92073001,SURESNES,48.870667,2.234667,2023011504,0.2,7.3
92,92073001,SURESNES,48.870667,2.234667,2023011505,0.0,7.0
92,92073001,SURESNES,48.870667,2.234667,2023011506,0.0,7.0
92,92073001,SURESNES,48.870667,2.234667,2023011507,0.0,6.4
92,92073001,SURESNES,48.870667,2.234667,2023011508,0.0,6.2
92,92073001,SURESNES,48.870667,2.234667,2023011509,0.0,7.0
92,92073001,SURESNES,48.870667,2.234667,2023011510,0.0,7.8
92,92073001,SURESNES,48.870667,2.234667,2023011511,0.0,8.3
92,92073001,SURESNES,48.870667,2.234667,2023011512,0.0,9.1
92,92073001,SURESNES,48.870667,2.234667,2023011513,0.0,9.2
92,92073001,SURESNES,48.870667,2.234667,2023011514,0.0,9.3
92,92073001,SURESNES,48.870667,2.234667,2023011515,0.0,9.1
92,92073001,SURESNES,48.870667,2.234667,2023011516,0.0,9.0
92,92073001,SURESNES,48.870667,2.234667,2023011517,0.0,8.4
92,92073001,SURESNES,48.870667,2.234667,2023011518,0.0,8.2
92,92073001,SURESNES,48.870667,2.234667,2023011519,0.0,7.9
92,92073001,SURESNES,48.870667,2.234667,2023011520,0.0,7.3
92,92073001,SURESNES,48.870667,2.234667,2023011521,0.0,6.9
92,92073001,SURESNES,48.870667,2.234667,2023011522,0.0,6.8
92,92073001,SURESNES,48.870667,2.234667,2023011523,0.0,6.9
92,92073001,SURESNES,48.870667,2.234667,2023011600,0.0,7.1
92,92073001,SURESNES,48.870667,2.234667,2023011601,0.0,7.2
92,92073001,SURESNES,48.870667,2.234667,2023011602,0.2,7.0
92,92073001,SURESNES,48.870667,2.234667,2023011603,2.6,6.6
92,92073001,SURESNES,48.870667,2.234667,2023011604,1.4,6.6
92,92073001,SURESNES,48.870667,2.234667,2023011605,0.4,6.1
92,92073001,SURESNES,48.870667,2.234667,2023011606,0.4,7.0
92,92073001,SURESNES,48.870667,2.234667,2023011607,0.2,6.6
92,92073001,SURESNES,48.870667,2.234667,2023011608,0.2,6.4
92,92073001,SURESNES,48.870667,2.234667,2023011609,0.6,5.4
92,92073001,SURESNES,48.870667,2.234667,2023011610,0.0,5.3
92,92073001,SURESNES,48.870667,2.234667,2023011611,0.2,5.8
92,92073001,SURESNES,48.870667,2.234667,2023011612,0.6,6.2
92,92073001,SURESNES,48.870667,2.234667,2023011613,0.2,6.0
92,92073001,SURESNES,48.870667,2.234667,2023011614,0.0,6.9
92,92073001,SURESNES,48.870667,2.234667,2023011615,0.2,5.9
92,92073001,SURESNES,48.870667,2.234667,2023011616,0.0,6.1
92,92073001,SURESNES,48.870667,2.234667,2023011617,0.0,5.8
92,92073001,SURESNES,48.870667,2.234667,2023011618,0.0,5.0
92,92073001,SURESNES,48.870667,2.234667,2023011619,0.0,4.8
92,92073001,SURESNES,48.870667,2.234667,2023011620,0.0,4.9
92,92073001,SURESNES,48.870667,2.234667,2023011621,0.0,4.5
92,92073001,SURESNES,48.870667,2.234667,2023011622,0.0,3.8
92,92073001,SURESNES,48.870667,2.234667,2023011623,0.0,3.2
92,92073001,SURESNES,48.870667,2.234667,2023011700,0.0,2.3
92,92073001,SURESNES,48.870667,2.234667,2023011701,0.0,1.7
92,92073001,SURESNES,48.870667,2.234667,2023011702,0.0,1.2
92,92073001,SURESNES,48.870667,2.234667,2023011703,0.0,0.7
92,92073001,SURESNES,48.870667,2.234667,2023011704,0.0,0.7
92,92073001,SURESNES,48.870667,2.234667,2023011705,0.0,0.5
92,92073001,SURESNES,48.870667,2.234667,2023011706,0.0,0.8
92,92073001,SURESNES,48.870667,2.234667,2023011707,0.0,1.8
92,92073001,SURESNES,48.870667,2.234667,2023011708,0.2,2.6
92,92073001,SURESNES,48.870667,2.234667,2023011709,0.0,2.7
92,92073001,SURESNES,48.870667,2.234667,2023011710,0.0,3.2
