"cdentite";"lbstationhydro";"typestation";"dtmiseservice";"dtfermeture";"longitude";"latitude"
O633251101;Le Gers à Fleurance;STD;1982-01-01 00:00:00;;0.6708377680598748;43.848083775892206
O637000201;Le Gers à Layrac;STD;1966-10-01 00:00:00;;0.6606669205357625;44.095269926911
O640001001;La Garonne à Agen;STD;1982-11-02 00:00:00;;0.6090767994122565;44.20232124315229
O644501001;La Masse de Prayssas à Frégimont;STD;1978-08-03 00:00:00;;0.4844601682282771;44.2661136100464
O647000101;La Lambronne à Lamontjoie;STD;1965-10-01 00:00:00;1973-05-01 12:00:00;0.5198889219137133;44.07295654997981
O648000101;L'Auvignon à Calignac;STD;1966-11-01 00:00:00;;0.43835647768082403;44.14973970701409
O650251001;La Baïse à Trie-sur-Baïse;STD;1991-01-24 00:00:00;;0.37491042022632187;43.32178516070777
O650251201;La Baïse Devant [Baïse Darré] à Lannemezan;STD;1965-10-01 00:00:00;;0.35460700401198303;43.10424410473083
O654294001;La Baïse à Mirande;STD;1982-11-25 00:00:00;;0.41209867397350497;43.51573272170792
O655000101;La Baïse à Estipouy [Mouches];STD;1965-10-01 00:00:00;;0.4097857331563569;43.55729305568564
O656431001;La Baïse à Viozan;STD;1982-11-22 00:00:00;;0.4781056321113889;43.39448268916025
O656431201;La Baïse [Baïse Orientale] à Lannemezan;STD;1965-10-01 00:00:00;;0.3832404842287289;43.108210162171794
O658000101;La Baïse à Lamazère;STD;1975-12-01 00:00:00;;0.4498510871844965;43.5563884481367
O658000201;La Baïse à l'Isle-de-Noé;STD;1974-10-01 00:00:00;1975-11-01 12:00:00;0.4133281113197002;43.58979590968098
O661291001;La Baïse à Saint-Jean-Poutge;STD;1985-01-14 00:00:00;;0.3803164225141577;43.72362546725366
O661291101;La Baïse à Biran;STD;1987-06-01 00:00:00;;0.3928700148577872;43.6965841401049
O662000201;La Baïse à Beaucaire;STD;1965-10-01 00:00:00;1986-10-01 12:00:00;0.3809843021460497;43.85230451733829
O665401001;L'Auloue à Castéra-Verduzan;STD;2003-08-01 00:00:00;;0.43098733612398854;43.80478334318801
O666291001;La Baïse à Condom [Graziac];STD;1923-01-01 00:00:00;1942-01-01 00:00:00;0.36495497706233393;43.918190191381434
O666292001;La Baïse à Condom;STD;1985-01-12 00:00:00;;0.3684146627913431;43.95661512807092
O669292001;La Baïse à Nérac - HE;STD;2005-12-31 00:00:00;;0.3410797843049676;44.134887521148514
O669292002;La Baïse à Nérac - Digue;STD;1965-10-01 00:00:00;;0.33582899418953105;44.14740406042382
O669292003;La Baïse à Nérac - (digue+moulin+éclusées);STD;1965-10-01 12:00:00;;0.33582983753491297;44.14738606938984
O671331001;La Gélise à Eauze;STD;2008-04-10 00:00:00;;0.112944999921725;43.8692942896243
O678431001;L'Auzoue à Montréal;STD;2008-04-10 00:00:00;;0.19638898934530988;43.95023819680286
O679332001;La Gélise à Mézin [Courbian];STD;1923-01-01 00:00:00;1942-01-01 00:00:00;0.246405667275265;44.0752631584372
O679333001;La Gélise à Mézin;STD;2009-01-12 00:00:00;;0.24641346268425254;44.07507662412582
O679333002;La Gélise à Mézin - CACG;STD;1923-10-01 12:00:00;2017-05-25 02:00:00;0.24640907149642768;44.075075246352796
O680000201;L'Osse à Miélan [Castex];STD;1965-10-01 00:00:00;;0.32427725914285593;43.39934972779604
O682461001;L'Osse à Montesquiou;STD;2008-04-17 00:00:00;;0.33878111963012303;43.60497378642212
O683000201;L'Osse à Roquebrune;STD;1967-06-01 00:00:00;;0.3132052150029861;43.727535647863135
O686461001;L'Osse à Vic-Fezensac;STD;1985-02-27 00:00:00;;0.30480785087272944;43.75874209392727
O687000201;L'Osse à Mouchan;STD;1965-10-01 00:00:00;;0.29340705513996523;43.905463415387935
O689000101;L'Osse à Andiran;STD;1991-10-01 00:00:00;;0.2924060904011933;44.122402524272516
O691292001;La Baïse à Lavardac;STD;2005-12-31 00:00:00;;0.29815291109709813;44.1816863408309
O700151002;Le Lot à Bagnols-les-Bains;STD;1981-01-01 00:00:00;;3.6649595755320914;44.506908687449425
O701151001;Le Lot à Sainte-Hélène;STD;1975-09-01 00:00:00;2007-01-01 23:45:00;3.5959997831576516;44.526414979140874
O701581001;Le ruisseau de l'Esclancide à Pelouse [Les Salces];STD;1978-03-01 00:00:00;;3.6187239390850414;44.541045135418734
O702153001;Le Lot à Mende - Amont;STD;1973-12-31 00:00:00;2002-01-01 00:00:00;3.4977853067102767;44.521446130420664
O702153002;Le Lot à Mende - Aval;STD;1983-01-01 00:00:00;;3.489360745264558;44.5182766850596
O702153003;Le Lot à Mende - HE;STD;1988-08-31 00:00:00;;3.4949114790103897;44.52089190239176
O703501001;Le Bramont à Saint-Bauzile [Les Fonts];STD;1969-08-01 00:00:00;;3.4714976736458647;44.4715357586592
O704000101;Le Lot à Balsièges [EDF - Bramonas];STD;1966-01-01 00:00:00;;3.4244209258693354;44.48065717221144
O707402001;La Colagne à Saint-Léger-de-Peyre;STD;1923-01-01 00:00:00;1960-04-01 00:00:00;3.3039452546929233;44.59451179250021
O708501001;Le ruisseau du Coulagnet à Marvejols;STD;1976-11-01 00:00:00;;3.3096280902155213;44.55098694190073
O709401001;La Colagne au Monastier-Pin-Moriès;STD;1970-10-01 00:00:00;2014-01-26 00:00:00;3.2546722747684744;44.508654426421096
O709401002;La Colagne au Monastier-Pin-Moriès - Échelle DREAL 31;STD;1970-10-01 00:00:00;;3.2616611805774425;44.515578811923994
O710060101;L'Urugne à la Canourgue;STD;2000-01-01 00:00:00;;3.221928275716986;44.42913782697609
O710064101;Le Lot à la Canourgue - Ruisseau du Saint-Frézal;STD;2003-11-20 00:00:00;2023-08-28 00:00:00;3.2217052919687306;44.42993944630591
O710151001;Le Lot à Banassac [La Mothe];STD;1921-01-01 00:00:00;;3.198483487927869;44.44255042161743
O711050201;Le Doulou à Saint-Pierre-de-Nogaret [Ferrière];STD;2000-01-01 00:00:00;;3.1523902619769735;44.44137251733893
O711050202;Le Doulou à Banassac [Ferrière] - L'Escure;STD;1979-01-01 12:00:00;1984-01-01 00:00:00;3.151098121436912;44.44214846361926
O711502001;Le Lot à Saint-Laurent-d'Olt;STD;1983-12-31 00:00:00;;3.112849279879134;44.44847762445968
O711502101;La Colagne à Ribennes [EDF - Ganivet];STD;1944-01-01 00:00:00;;3.4074148429937936;44.647330833771534
O714521001;La Boralde de Saint-Chély d'Aubrac à Saint-Chély-d'Aubrac [Pont des Touzes];STD;1944-01-01 00:00:00;1973-02-02 00:00:00;2.9639256933922757;44.59862392162392
O714522001;La Boralde de Saint-Chély d'Aubrac à Castelnau-de-Mandailles;STD;1960-12-31 12:00:00;2004-05-05 00:00:00;2.847566177550125;44.53214985367195
O714522002;La Boralde de Saint-Chély d'Aubrac à Castelnau-de-Mandailles - EDF;DEB;1960-12-31 00:00:00;;2.8470542989992484;44.53062775811612
O715501001;La Boralde Flaujaguèse au Cayrol [Bonneval];STD;1961-01-01 00:00:00;1973-02-02 00:00:00;2.7980308486579943;44.56362363500376
O716151001;Le Lot à Espalion;STD;1983-12-31 00:00:00;;2.77125905956701;44.5233038844183
O717501001;La Coussane à Coubisou [Cabrespine];STD;1960-08-11 00:00:00;1973-01-01 12:00:00;2.721996405934205;44.58180549155865
O718151001;Le Lot à Estaing;STD;1913-02-16 00:00:00;1938-01-01 00:00:00;2.670734740948496;44.55268560848046
O719151001;Le Lot à Entraygues-sur-Truyère [amont];STD;1971-12-31 00:00:00;;2.5764977258599036;44.63162354868708
O720251001;La Truyère à Serverette;STD;1951-01-01 00:00:00;;3.3857026279189952;44.703253643921826
O720251201;Le ruisseau de Saint-Saturnin à Banassac - Station de Roquaizou;STD;2001-09-25 00:00:00;;3.1711245304677917;44.40385222188678
O722000101;Le ruisseau de Glassac à Pierrefiche [Source de Glassac] - Station de Glassac;STD;2003-04-25 00:00:00;;2.944230692081932;44.44660386510874
O723401001;La Rimeize à Rimeize;STD;1970-10-01 00:00:00;;3.3209724133515994;44.766004472352
O723402001;La Rimeize à Malbouzon [Malpertus];HC;1947-11-29 00:00:00;1969-01-01 00:00:00;3.2358487869374963;44.748932339536246
O723403001;La Rimeize à Fau-de-Peyre [Vareilles];STD;1968-06-01 00:00:00;;3.235849503909868;44.74910339636567
O723403101;Le Lot à Lassouts [EDF - Castelnau];STD;1948-01-01 00:00:00;;2.8740341220268917;44.50598809391455
O724501001;Le Chapouillet à Rimeize [Chassignoles];STD;1971-11-01 00:00:00;;3.295276118136159;44.7917800076424
O726501001;La Limagnole à Fontans [Saint-Alban];STD;1970-09-16 00:00:00;;3.3590460709831236;44.77725871361369
O737000201;La Truyère au Malzieu-Ville [EDF - Le Soulier];STD;1956-01-01 00:00:00;;3.3486078698956043;44.83479607774682
O740401001;Le Bès à Marchastel [Gour du Gou - 2];STD;1959-01-01 00:00:00;2009-01-01 00:00:00;3.1099254948196267;44.6382045933739
O740402001;Le Bès à Marchastel [Gour du Gou - 1];STD;1944-04-11 00:00:00;1966-07-07 00:00:00;3.123076473325056;44.638091710553745
O741040101;Le Bès à Marchastel [Pont de Marchastel];STD;1996-10-01 00:00:00;;3.0900551741349136;44.65494056739217
O743401001;Le Lander à Roffiac [Le Blaud];STD;2000-03-01 00:00:00;;3.048866860220011;45.05350807163529
O745000301;Le Lander à Saint-Georges [EDF];STD;1956-01-01 00:00:00;;3.128049011172992;45.01209056555585
O750252001;La Truyère à Lavastrie [Moulin du Tour];STD;1932-01-01 00:00:00;1944-01-01 00:00:00;3.0291144248904733;44.90716893858693
O751551001;Le Remontalou à Chaudes-Aigues [Moulin de Gastal];STD;1992-05-01 00:00:00;;3.01148134180707;44.858976779572224
O753501001;L'Epie à Oradour [Pont-de-Rochebrune] - Ancienne échelle;STD;1992-05-01 12:00:00;2012-10-02 10:45:00;2.9344829192201836;44.953386753863825
O753501002;L'Epie à Oradour [Pont-de-Rochebrune] - Nouvelle échelle;STD;2012-10-02 00:00:00;;2.9344956306779713;44.953359750465424
O754000201;Le Bès à Saint-Juéry [EDF];STD;1956-01-01 00:00:00;;3.0875330581830442;44.825774627691096
O760000201;La Truyère à Neuvéglise [Grandval EDF - QNR];STD;1948-01-01 00:00:00;;3.0743221954219964;44.92256800442222
O762251001;La Truyère à Brommat [La Cadène];STD;1914-01-01 00:00:00;1932-07-01 00:00:00;2.7069772425295193;44.78881492166264
O762521001;L'Ondes à Saint-Symphorien-de-Thénières;STD;1960-12-31 00:00:00;1980-09-20 12:00:00;2.708120584148528;44.75853127257913
O763502001;La Bromme à Brommat [AE];STD;1922-01-01 00:00:00;1942-01-01 00:00:00;2.6802230849249113;44.83137159018419
O764611001;Le Selves [ou Couzou] à Florentin-la-Capelle;STD;1963-01-01 00:00:00;1967-01-01 00:00:00;2.6434074853863287;44.66341432499727
O766401001;Le Goul à Saint-Hippolyte [La rivière];STD;1930-01-01 00:00:00;1942-01-01 00:00:00;2.565566337921487;44.710230566659156
O768501001;Le Selves à Campouriez [Louradiol];STD;1934-01-01 00:00:00;1947-06-01 00:00:00;2.664250797489995;44.66279532360289
O769251001;La Truyère à Entraygues-sur-Truyère;STD;1972-01-01 00:00:00;1992-01-01 12:00:00;2.5665367210180023;44.64977962339584
O769251101;La Truyère à Sainte-Geneviève-sur-Argence [Sarrans EDF - QNR];STD;1934-01-01 00:00:00;;2.7401837951906836;44.8288740809516
O770151001;Le Lot à Entraygues-sur-Truyère [aval];STD;1918-01-01 00:00:00;2003-01-01 00:00:00;2.536520658335661;44.64670499225895
O770154001;Le Lot à Entraygues-sur-Truyère - HE;STD;1983-02-22 00:00:00;;2.5603031647717946;44.638888612918464
O770154002;Le Lot à Entraygues-sur-Truyère - Roquepailhols;STD;2003-01-01 00:00:00;;2.558624901956964;44.639043978295945
O773000101;La Bromme à Brommat [EDF];STD;1922-01-01 00:00:00;;2.6844001883142354;44.825933443088346
O781401001;Le Dourdou à Bozouls;STD;1978-09-01 00:00:00;2004-09-17 00:00:00;2.7252568792756175;44.4528560459483
O783401001;Le Dourdou à Nauviale;STD;1972-07-20 00:00:00;1974-01-27 00:00:00;2.437120715325248;44.516479076625735
O785401001;Le Dourdou [de Conques] à Saint-Cyprien-sur-Dourdou;STD;1986-04-23 00:00:00;;2.4089355991444403;44.54904692664201
O787401001;Le Dourdou [de Conques] à Conques;STD;1974-11-01 00:00:00;;2.4012172444784405;44.58713165332781
O789401001;Le Dourdou à Grand-Vabre;STD;1968-01-01 00:00:00;1974-11-01 12:00:00;2.355956629315942;44.63203545782214
O791151001;Le Lot à Livinhac-le-Haut;STD;1961-12-31 00:00:00;2008-06-01 00:00:00;2.2314326670385185;44.58437055316331
O791152001;Le Lot à Cuzac [Penchot];STD;1912-05-15 00:00:00;1926-01-01 00:00:00;2.2029318421653965;44.58561809227551
O794402001;Le Riou Mort à Viviez [2] - 1;STD;1968-01-01 00:00:00;1974-08-01 12:00:00;2.206918187686798;44.569099447103504
O794402002;Le Riou Mort à Viviez [2];STD;1974-07-01 00:00:00;;2.2113976955586327;44.565782455365884
O795151001;Le Lot à Capdenac;STD;1983-12-31 00:00:00;;2.070259400781626;44.57354355396243
O797151001;Le Lot à Faycelles;STD;1978-12-31 00:00:00;;2.01566505490763;44.55652286290837
O798151001;Le Lot à Cajarc [Pont];STD;1912-08-01 00:00:00;1946-06-01 00:00:00;1.8442124964252673;44.483367120502834
O801351001;Le Célé à Maurs [Aurières];STD;1913-03-01 00:00:00;1926-10-01 00:00:00;2.195242825601739;44.6804371388362
O802000101;Le ruisseau des Douzes à Muret-le-Château - Muret;STD;1998-01-01 00:00:00;;2.5743896694926676;44.49333674158038
O811351001;Le Célé à Figeac [Merlançon];STD;1937-01-01 00:00:00;2005-01-01 00:00:00;1.9846945081281346;44.58843780559007
O811352001;Le Célé à Figeac;STD;1987-09-03 00:00:00;;2.0341670542328827;44.6070317650434
O811353001;Le Célé à Bagnac-sur-Célé;STD;1987-09-03 00:00:00;;2.1581256559212894;44.664675350865224
O813351001;Le Célé à Cabrerets;STD;1968-01-01 00:00:00;1973-01-01 12:00:00;1.6686933230260839;44.51199968403052
O813352001;Le Célé à Orniac [Les Amis du Célé];STD;1971-06-01 00:00:00;;1.6791089456922117;44.520191976166494
O816000301;La Diège à Salles-Courbatiès - Diege;STD;2009-01-01 00:00:00;;2.0700410084083845;44.4683162886428
O818000101;Le Lot à Cajarc [EDF];STD;1913-01-01 00:00:00;1984-01-01 00:00:00;1.8442651617977488;44.48328821635402
O819000101;Le ruisseau de Lantouy à Salvagnac-Cajarc - Lantouy;STD;2009-01-01 00:00:00;;1.8521537755099113;44.46078050108762
O819000201;Le Girou à Cénevières [Source de Trou madame] - Ruisseau du Girou à Cénevières (source de Trou madame);STD;2004-01-01 00:00:00;;1.7529227080312795;44.453202430131434
O820151001;Le Lot à Bouziès;STD;2005-12-31 00:00:00;;1.6427188625827231;44.48544709144284
O823153001;Le Lot à Cahors - Lacombe;STD;1912-01-01 00:00:00;;1.461590902603674;44.47124040258265
O823153002;Le Lot à Cahors - HE;STD;1982-10-29 00:00:00;;1.442464199434769;44.44216680390974
O825501001;Le Vert à Castelfranc [Les Campagnes];STD;1968-02-01 00:00:00;;1.2318890185178009;44.511204036788534
O826401001;La Rance à Maurs [Les Brauges];STD;1997-10-16 00:00:00;;2.188487148775887;44.69038146973094
O826401101;Le ruisseau d'Arcombe à Maurs;STD;2022-05-18 06:30:00;;2.20284;44.712773
O828000201;Le Veyre à Bagnac-sur-Célé [Lafage] - Le Veyre à Bagnac (Lafage);STD;2011-01-01 00:00:00;;2.1379699783129866;44.69079187636744
O830000201;Le Bervezou à Montet-et-Bouxal - Le bervezou à Montet et Bouxal (Longuecoste);STD;2011-01-01 00:00:00;;2.057968719397313;44.755817973787465
O831000201;Le ruisseau de Planioles à Planioles;STD;2021-07-01 17:00:00;;2.028415;44.633866
O831000301;Le ruisseau de Planioles à Figeac;STD;2021-06-30 18:00:00;;2.029914;44.61465
O834402001;La Thèze à Saint-Martin-le-Redon - Boussac;STD;1971-10-01 00:00:00;;1.0168800485933909;44.518940148868154
O839431001;La Lémance à Cuzorn;STD;1968-10-14 00:00:00;;0.9459039643570976;44.53626466028966
O843000101;Le Lot à Cahors;STD;1912-01-01 00:00:00;1999-07-01 00:00:00;1.432384155786638;44.44523198226419
O845000401;Le Vert à Saint-Médard [Source du Martinet];STD;2004-01-01 00:00:00;;1.3044117688510308;44.54087711563447
O845000501;Le Vert à Saint-Médard - Source de Font Vincent;STD;2004-01-01 00:00:00;;1.3002581119146839;44.54084025089999
O847401001;Le Boudouyssou à Penne-d'Agenais;STD;1970-10-27 00:00:00;1978-04-04 08:00:00;0.8026749600281743;44.3873290085343
O848153001;Le Lot à Villeneuve-sur-Lot - Ancienne;STD;1935-01-01 00:00:00;1952-01-01 00:00:00;0.70059612521063;44.4097212719609
O848153002;Le Lot à Villeneuve-sur-Lot - Ancienne;STD;1972-10-26 00:00:00;2003-01-01 00:00:00;0.7124875874517503;44.40117048440185
O848153003;Le Lot à Villeneuve-sur-Lot;STD;1982-12-13 00:00:00;;0.7012158404536932;44.40931094571347
O858401001;La Lède à Casseneuil;STD;1970-10-27 00:00:00;;0.634436070849381;44.44638796601751
O866151001;Le Lot à Aiguillon;STD;2001-01-01 00:00:00;2018-04-01 00:00:00;0.33946536462753163;44.30591900172696
O866151002;Le Lot à Aiguillon - Ville;STD;2017-01-01 00:00:00;;0.3416614381562282;44.306161269868824
O900001001;La Garonne au Mas-d'Agenais;STD;1914-01-01 00:00:00;1989-01-01 00:00:00;0.22208424353136896;44.4120286820253
O900001002;La Garonne à Tonneins;STD;1985-12-07 00:00:00;;0.30114688627728486;44.388928198489985
O903401001;Le Tolzac à Varès;STD;1970-10-27 00:00:00;;0.35343850131080307;44.43295343874253
O905502001;L'Ourbise à Villeton;STD;2009-07-22 00:00:00;2012-09-19 09:15:00;0.26073222618646386;44.36206155113993
O909001001;La Garonne à Marmande;STD;1986-03-14 00:00:00;;0.15621536185923823;44.49967783860358
O913401001;L'Avance à Montpouillan;STD;1967-10-02 00:00:00;;0.12596347080558715;44.46715819905089
O919001001;La Garonne à la Réole;STD;1990-01-01 00:00:00;;-0.03461211731828813;44.57931171261834
O919561401;La Bassanne à Aillas;STD;1998-07-08 00:00:00;1999-01-01 00:00:00;-0.054306632063595484;44.46859785888531
O919561701;[La Bassanne] à Savignac;STD;1998-05-14 00:00:00;;-0.10581623894195186;44.52063636741675
O919621001;[La Cadanne] à Pondaurat;STD;1969-10-03 00:00:00;;-0.07498632476552969;44.5245000810977
O923601001;La Nette à Monmarvès [Cavarc];STD;1989-06-16 00:00:00;1991-10-08 10:00:00;0.6290599634203693;44.70565943349949
O925500101;La Banège à Plaisance [Moulin de la Ferrière];STD;2010-06-01 00:00:00;;0.549539267337789;44.68975019491375
O928501001;L'Escourou à Soumensac;STD;1974-05-21 00:00:00;1994-04-30 18:00:00;0.3544317951063915;44.681537074293495
O937251001;Le Dropt à Saint-Sulpice-de-Guilleragues;STD;1970-08-27 00:00:00;1987-09-24 12:00:00;0.053305829363446015;44.64472758513386
O937251002;Le Dropt à Loubens;STD;2001-06-26 00:00:00;;-0.0335956522951662;44.631899286521275
O942401001;Le Beuve à Lados;STD;2001-11-22 00:00:00;;-0.16117491773990522;44.47432333133909
O945001001;La Garonne à Langon;STD;1990-01-01 00:00:00;2017-05-04 00:00:00;-0.24690750444885595;44.556325226340405
O945001002;La Garonne à Langon - Airbus;STD;2017-04-04 00:00:00;;-0.2380054733935796;44.55776704123737
O956401001;Le Ciron à Préchac;STD;2001-07-16 00:00:00;;-0.3429805616557372;44.41037578814899
O957000101;Le Ciron à Villandraut;STD;2020-11-03 00:00:00;;-0.3659568460893159;44.45408636467585
O960001001;La Garonne à Cadillac;STD;2013-09-06 00:00:00;;-0.3242233177069002;44.63555059387261
O960001002;La Garonne à Cadillac - ancienne station;STD;1990-01-01 00:00:00;2013-09-06 00:00:00;-0.32239022401959455;44.63442532070895
O962053101;[Le ruisseau des Hountettes] à Illats [source du Lavoir];STD;2000-05-17 00:00:00;;-0.3731299571907821;44.59895365857342
O965000101;Le Gat-Mort à Saint-Selve;STD;2015-12-11 00:00:00;;-0.4826389121925209;44.670791097402045
O967501001;[Le Saucats] à Saucats;STD;1967-12-05 00:00:00;1996-12-31 10:00:00;-0.6420703022199805;44.66104050574235
O967521001;[Le Jaugat] à Saucats [Argilas];STD;1970-11-16 00:00:00;1990-01-03 09:55:00;-0.6214020523474115;44.63850405044841
O968531001;La Pimpine à Cénac;STD;1990-11-12 00:00:00;2013-01-01 00:00:00;-0.4775555345249331;44.78621975349415
O972001001;La Garonne à Bordeaux;STD;1990-01-01 00:00:00;;-0.5527176780185886;44.85997185528434
O972001002;La Garonne à Bordeaux - Station GPMB;STD;1990-01-01 00:00:00;;-0.5525616125738306;44.85950820334495
O972001101;La Garonne à Bassens;STD;2000-01-01 00:00:00;;-0.5372951909235116;44.9041841413738
O978531001;La Jalle de Ludon au Pian-Médoc;STD;1972-11-14 00:00:00;;-0.6867233340598654;44.95697235868244
O979000101;La Garonne à Ambès - Le Marquis;STD;2000-01-01 00:00:00;;-0.5596302003159522;45.00312465944496
P000001001;La Dordogne à Mont-Dore [Piste de ski];STD;1992-01-01 00:00:00;1994-02-01 00:00:00;2.8185331099614523;45.5385985318142
P001001001;La Dordogne à Saint-Sauves-d'Auvergne;STD;1929-01-01 00:00:00;;2.6873516217279527;45.60363103520839
P006431001;Le Chavanon à Bourg-Lastic [Chavanon-Chantier];STD;1929-01-01 00:00:00;1974-01-01 00:00:00;2.5229349974167996;45.65159066616182
P009000201;Le Chavanon à Messeix [EDF - La Celette];STD;1949-01-01 00:00:00;;2.507096073510261;45.639049176104756
P011501001;Le Burande à la Tour-d'Auvergne;STD;1960-01-01 00:00:00;;2.6963833694585446;45.52863672150112
P011501101;Le Burande à Singles [EDF - ru de Burons];STD;1952-01-01 00:00:00;;2.5484444767830894;45.5420327685568
P015000101;[La Tialle] à Riom-ès-Montagnes [La Pradelle];STD;1951-01-01 00:00:00;1970-01-02 00:00:00;2.553329145971615;45.45396845103414
P018000101;La Dordogne à Bort-les-Orgues [EDF - QNR];STD;1918-01-01 00:00:00;;2.4990580846587895;45.41300080662606
P021251001;Le ruisseau Grande Rhue à Égliseneuve-d'Entraigues;STD;1956-01-01 00:00:00;;2.8302320247866595;45.408751658431974
P027251001;Le ruisseau Grande Rhue à Condat - Ancienne échelle rive droite;STD;1916-01-01 00:00:00;2017-10-31 16:40:00;2.7623326706849896;45.33806869976445
P027251002;Le ruisseau Grande Rhue à Condat - Nouvelle échelle rive gauche;STD;2017-10-31 16:40:00;;2.762345399698421;45.33807773126887
P030401001;La Santoire à Ségur-les-Villas [La Carrière];STD;1992-05-01 00:00:00;;2.8262293648386834;45.19232482240995
P036000101;La Santoire à Condat [EDF - Roche-Pointue];STD;1916-01-01 00:00:00;;2.7533396278324953;45.3332302064172
P052401001;La Petite Rhue à Marchastel [Pont de la Rodde];STD;2001-03-16 00:00:00;;2.7024180795413937;45.277658651871704
P055501001;La Véronne à Riom-ès-Montagnes;STD;1998-01-01 00:00:00;;2.6646930274640295;45.28604308947375
P061000101;La Tarentaine à Saint-Donat;STD;1950-01-01 00:00:00;1970-01-01 00:00:00;2.71043935168256;45.45216073985442
P061000201;[Fontaine salée] à Chastreix [La Morangie];STD;2017-07-22 00:00:00;;2.7780434776009493;45.496554820853206
P062000201;Le ruisseau de Neuffonds [Eau Verte] à Saint-Genès-Champespe [Moulin des Bessades];STD;1953-12-06 00:00:00;1970-01-01 00:00:00;2.72560471240061;45.435657307874834
P063000101;La Tarentaine à Champs-sur-Tarentaine-Marchal [La Vassin];STD;1900-12-12 00:00:00;1986-12-31 00:00:00;2.678844494478385;45.44008051494377
P065000101;La Tarentaine à Champs-sur-Tarentaine-Marchal [Champs];STD;1913-11-15 00:00:00;1969-01-01 00:00:00;2.554763806147815;45.39466909703758
P071401001;La Diège à Chaveroche;STD;1959-01-01 00:00:00;;2.2633673102659704;45.58430068018838
P080401001;La Sumène à Saint-Étienne-de-Chomeil [Cheyrange];STD;1960-12-01 00:00:00;2001-05-04 00:00:00;2.5815347703116895;45.322213170728396
P081402001;La Sumène à Antignac;STD;2000-06-14 00:00:00;;2.5449306892337584;45.34056574677016
P087000101;La Sumène à Méallet [Vendes];STD;1932-03-01 00:00:00;1970-01-01 00:00:00;2.3916222144012282;45.29720952842914
P088501001;Le Mars à Bassignac [Vendes];STD;1960-12-01 00:00:00;;2.387759978341805;45.29688230151765
P088502001;Le Mars au Falgoux;STD;1991-04-23 00:00:00;;2.6227965711671914;45.153203769812556
P089000101;La Sumène à Bassignac [EDF - Pont de Vendes];STD;1955-01-01 00:00:00;;2.3877677754384967;45.29934352321926
P092401001;La Triouzoune à Saint-Angel;STD;1961-01-01 00:00:00;;2.2394676459302314;45.4913257176584
P103401001;L'Auze à Brageac [Le Pestre];STD;2001-08-01 00:00:00;2017-07-03 00:00:00;2.226897152158585;45.21248452367162
P115000101;La Luzège à Lamazière-Basse [EDF - Pont de Bouyges];STD;1951-01-01 00:00:00;;2.130312492693438;45.381502969729304
P122000101;La Dordogne à Servières-le-Château [EDF - Le Chastang];STD;1952-01-01 00:00:00;;2.0110470892219574;45.151239443673305
P135001001;La Dordogne à Argentat;STD;1929-01-01 00:00:00;;1.9424282191628361;45.092441441620956
P135001002;La Dordogne à Argentat - Croisy;STD;2001-03-06 00:00:00;2016-01-01 00:00:00;1.9469121814010917;45.10343370612011
P142251001;La Maronne à Sainte-Eulalie;STD;1934-01-01 00:00:00;;2.384673136812636;45.11887379104131
P145401001;La Bertrande à Saint-Illide - Ancienne échelle;STD;1932-01-01 00:00:00;1970-01-01 00:00:00;2.3103197559657267;45.07183242729427
P145401002;La Bertrande à Saint-Illide - Nouvelle échelle;STD;2002-10-10 00:00:00;;2.3101494680678716;45.07224556935247
P150000101;La Maronne à Pleaux [EDF - Enchanet - QNR];STD;1918-01-01 00:00:00;;2.1939454991574334;45.0815700089887
P152000101;La Maronne à Cros-de-Montvert [Les Estourocs];STD;1918-01-01 00:00:00;1946-01-01 00:00:00;2.172508002308811;45.08133037799532
P159251001;La Maronne à Argentat [Basteyroux];STD;1918-01-01 00:00:00;;1.9462717987841824;45.08343706389314
P163001001;La Dordogne à Brivezac;STD;1961-01-01 00:00:00;;1.853184743342539;45.0100113599687
P165001001;La Dordogne à Altillac [Beaulieu];STD;1983-01-01 00:00:00;;1.8434890266812047;44.9773050379364
P171291001;La Cère à Vic-sur-Cère [Comblat-le-Pont];STD;1959-01-01 00:00:00;;2.615208187843813;44.96532755037031
P174401001;La Jordanne à Aurillac - Ladoux;STD;1970-10-01 00:00:00;1985-11-28 00:00:00;2.444682288681656;44.92360346687103
P174401002;La Jordanne à Aurillac - Claire Vivre;STD;1992-11-26 00:00:00;1999-04-02 00:00:00;2.443030588174982;44.92019177872445
P174401003;La Jordanne à Aurillac - Passerelle Paul Riotte;STD;2001-09-19 00:00:00;;2.444682288681656;44.92360346687103
P177000101;La Cère à Sansac-de-Marmiesse [EDF];STD;1965-01-01 00:00:00;;2.3506001201830378;44.88209126565702
P178051001;Le ruisseau de Roannes à Saint-Mamet-la-Salvetat [Pont de Lascombes];STD;2001-06-07 00:00:00;;2.353889310302868;44.866361994889864
P178081001;Le ruisseau de Faugrand à Saint-Mamet-la-Salvetat [aval station pompage AEP];STD;2001-06-15 00:00:00;2011-07-05 06:47:00;2.3535072208051844;44.86545940213116
P183401001;L'Authre à Ytrac [Le Vert];STD;1998-01-01 00:00:00;;2.3262154622886317;44.917861234317414
P186000101;La Cère à Saint-Étienne-Cantalès;STD;1936-01-01 00:00:00;1987-01-01 00:00:00;2.2182959431223495;44.94568368708226
